Title,Acronym,source,rank,core_id
Scandinavian Workshop on Algorithm Theory,SWAT,CORE2008,A,1714
Scottish Functional Programming Workshop,SFP,ERA2010,C,1715
Scottish Functional Programming Workshop,SFP,CORE2008,C,1715
SEA - Conference on Sustainable Building South-East Asia (CIB Co-Sponsored),SBSEA,ERA2010,C,1716
"Search: Workshop on Search, Sorting and Coding",Search,CORE2018,C,1717
"Search: Workshop on Search, Sorting and Coding",Search,CORE2017,C,1717
"Search: Workshop on Search, Sorting and Coding",Search,CORE2014,C,1717
"Search: Workshop on Search, Sorting and Coding",Search,CORE2013,C,1717
"Search: Workshop on Search, Sorting and Coding",Search,ERA2010,C,1717
SEFI - Annual Conference of European Society for Engineering Education,,ERA2010,B,1718
Semantic Web Visualisation,VSW,CORE2018,C,1720
Semantic Web Visualisation,VSW,CORE2017,C,1720
Semantic Web Visualisation,VSW,CORE2014,C,1720
Semantic Web Visualisation,VSW,CORE2013,C,1720
Semantic Web Visualisation,VSW,ERA2010,C,1720
Sensor Networks,Sensor Networks,CORE2018,C,1721
Sensor Networks,Sensor Networks,CORE2017,C,1721
Sensor Networks,Sensor Networks,CORE2014,C,1721
Sensor Networks,Sensor Networks,CORE2013,C,1721
Sensor Networks,Sensor Networks,ERA2010,C,1721
Sensor Networks,Sensor Networks,CORE2008,C,1721
Service Oriented Computing: Consequences for Engineering Requirements,SOCCER,CORE2018,C,1722
Service Oriented Computing: Consequences for Engineering Requirements,SOCCER,CORE2017,C,1722
Service Oriented Computing: Consequences for Engineering Requirements,SOCCER,CORE2014,C,1722
Service Oriented Computing: Consequences for Engineering Requirements,SOCCER,CORE2013,C,1722
Service Oriented Computing: Consequences for Engineering Requirements,SOCCER,ERA2010,C,1722
SGAI International Conference on Artificial Intelligence,SGAI,CORE2021,National: UK,1723
SGAI International Conference on Artificial Intelligence,SGAI,CORE2020,National: UK,1723
SGAI International Conference on Artificial Intelligence,SGAI,CORE2018,C,1723
SGAI International Conference on Artificial Intelligence,SGAI,CORE2017,C,1723
SGAI International Conference on Artificial Intelligence,SGAI,CORE2014,C,1723
SGAI International Conference on Artificial Intelligence,SGAI,CORE2013,C,1723
SGAI International Conference on Artificial Intelligence,SGAI,ERA2010,C,1723
SIAM Conference on Discrete Mathematics,DM,CORE2021,C,1724
SIAM Conference on Discrete Mathematics,DM,CORE2020,C,1724
SIAM Conference on Discrete Mathematics,DM,CORE2018,C,1724
SIAM Conference on Discrete Mathematics,DM,CORE2017,C,1724
SIAM Conference on Discrete Mathematics,DM,CORE2014,C,1724
SIAM Conference on Discrete Mathematics,DM,CORE2013,C,1724
SIAM Conference on Discrete Mathematics,DM,ERA2010,C,1724
SIAM Conference on Geometric Design,GeoD,CORE2018,C,1725
SIAM Conference on Geometric Design,GeoD,CORE2017,C,1725
SIAM Conference on Geometric Design,GeoD,CORE2014,C,1725
SIAM Conference on Geometric Design,GeoD,CORE2013,C,1725
SIAM Conference on Geometric Design,GeoD,ERA2010,C,1725
SIAM Conference on Optimization,OP,CORE2021,C,1726
SIAM Conference on Optimization,OP,CORE2020,C,1726
SIAM Conference on Optimization,OP,CORE2018,C,1726
SIAM Conference on Optimization,OP,CORE2017,C,1726
SIAM Conference on Optimization,OP,CORE2014,C,1726
SIAM Conference on Optimization,OP,CORE2013,C,1726
SIAM Conference on Optimization,OP,ERA2010,C,1726
SIAM International Conference on Data Mining,SDM,CORE2021,A,1727
SIAM International Conference on Data Mining,SDM,CORE2020,A,1727
SIAM International Conference on Data Mining,SDM,CORE2018,A,1727
SIAM International Conference on Data Mining,SDM,CORE2017,A,1727
SIAM International Conference on Data Mining,SDM,CORE2014,A,1727
SIAM International Conference on Data Mining,SDM,CORE2013,A,1727
SIAM International Conference on Data Mining,SDM,ERA2010,A,1727
SIAM International Conference on Data Mining,SDM,CORE2008,A,1727
"SIAM Workshop on Algorithms for Listing, Counting, and Enumeration",ALICE,CORE2018,C,1728
"SIAM Workshop on Algorithms for Listing, Counting, and Enumeration",ALICE,CORE2017,C,1728
"SIAM Workshop on Algorithms for Listing, Counting, and Enumeration",ALICE,CORE2014,C,1728
"SIAM Workshop on Algorithms for Listing, Counting, and Enumeration",ALICE,CORE2013,C,1728
"SIAM Workshop on Algorithms for Listing, Counting, and Enumeration",ALICE,ERA2010,C,1728
Annual Meeting of the Special Interest Group on Discourse and Dialog,SIGdial,CORE2021,B,1729
Annual Meeting of the Special Interest Group on Discourse and Dialog,SIGdial,CORE2020,C,1729
Annual Meeting of the Special Interest Group on Discourse and Dialog,SIGdial,CORE2018,C,1729
Annual Meeting of the Special Interest Group on Discourse and Dialog,SIGdial,CORE2017,C,1729
Annual Meeting of the Special Interest Group on Discourse and Dialog,SIGdial,CORE2014,C,1729
Annual Meeting of the Special Interest Group on Discourse and Dialog,SIGdial,CORE2013,C,1729
Annual Meeting of the Special Interest Group on Discourse and Dialog,SIGdial,ERA2010,C,1729
SIGGRAPH/EUROGRAPHICS Conference On Graphics Hardware,HWWS,ERA2010,C,1730
SIGIR workshop: Stylistic Analysis of Text For Information Access,Style,CORE2018,C,1731
SIGIR workshop: Stylistic Analysis of Text For Information Access,Style,CORE2017,C,1731
SIGIR workshop: Stylistic Analysis of Text For Information Access,Style,CORE2014,C,1731
SIGIR workshop: Stylistic Analysis of Text For Information Access,Style,CORE2013,C,1731
SIGIR workshop: Stylistic Analysis of Text For Information Access,Style,ERA2010,C,1731
